7091143213056,융융
7091281625088,
7091285819392,Q
7091285819393,
7091290013696,융융
7091290013697,
7091290013698,Q
7091290013699,
7091290013700,융융
7091290013701,
7091290013702,Q
7091290013703,
7091290013716,융융
7091290013717,생체 칩이 대체 뭐야융?
7091290013718,Q
7091290013719,몸 안에 넣는 마이크로칩이야.
7091290013720,융융
7091290013721,"고양이의 귀여운 모습에 음모가 도사리고 있어도,\n쓰다듬고 싶다는 욕구는 막지 못할 거야융!"
7091290013722,Q
7091290013723,고양이를 향한 애정 이지!
7091290013724,융융
7091290013725,고양이는 참 신기해. 분명 그 귀여움 속에\n우주의 기원이 담겨 있을 거야융!
7091290013726,Q
7091290013727,무한이라는 개념에 소녀의 마음을 제거한 제곱근은\n고양이 귀라는 신기한 방정식을 들어본 적 있어.
7091290013728,융융
7091290013729,
7091290013730,Q
7091290013731,
7091290013732,융융
7091290013733,
7091290013734,Q
7091290013735,
7091290013736,융융
7091290013737,
7091290013738,Q
7091290013739,
7091290013740,융융
7091290013741,
7091290013742,Q
7091290013743,
7091290013744,Q
7091290013745,
7091290013746,융융
7091290013747,
7091290013748,융융
7091290013749,
7091290013750,Q
7091290013751,
7091290013752,융융
7091290013753,
7091290013754,Q
7091290013755,
7091290013756,융융
7091290013757,
7091290013758,Q
7091290013759,
7091290013760,융융
7091290013761,
7091290013762,Q
7091290013763,
7091290013764,융융
7091290013765,Q의 몸은 가공식품과\n에너지 드링크로 이루어졌겠네융?
7091290013766,Q
7091290013767,"...그럼, 평생 요리할 필요 없겠네.\n무한한 가공식품으로 모든 것을 박살 낼 거야!"
7091290013768,융융
7091290013769,Q가 좋아하는 가공식품은 뭐야융?
7091290013770,Q
7091290013771,해산물 맛 컵라면이야!!!
7091290013772,Q
7091290013773,"설마, 내가 융융과 이야기할 수 있는 것도\n다 가공식품 덕분이야?!"
7091290013774,융융
7091290013775,아니야융! 우리 둘의 사랑의 전파 때문이야융!
26478141905207296,융융
26478141989093377,Q
26478141989093379,융융
26478141997481984,Q
26478141997481986,융융
26478141997481988,Q
26478141997481989,
26478141997481990,융융
26478141997481991,에이전트…… 잉꼬……?
26478141997481992,Q
26478141997481993,"누가 생각한 건지는 몰라도,\n정말 대충 만든 이름이네."
26478141997481994,융융
26478141997481995,에이전트 잉꼬의 세상은 어두컴컴한 모양이야융.
26478141997481996,Q
26478141997481997,"동물보호관리법은 적용할 수 있어도,\n근로기준법 적용 대상은 아닐 테니까."
26478141997481998,융융
26478141997481999,새 아이콘을 사용하는 앱은 많이 있지융.
26478141997482000,Q
26478141997482001,중독성 강한 언어 학습 앱도 그랬고.
50784050089197568,Q
50784050131140609,융융
50784050131140610,
50784050131140611,Q
50784050131140612,
50784050131140613,융융
50784050131140614,
50784050131140615,융융
50784050131140616,
50784050131140617,Q
50784050131140618,
50784050131140619,융융
50784050131140620,
50784050131140621,Q
50784050131140622,
50784050131140623,Q
50784050131140624,
50784050131140625,융융
50784050131140626,
50784050131140627,Q
50784050131140628,
50784050131140629,융융
50784050131140630,
50784050131140631,Q
50784050131140632,
50784050131140633,융융
50784050131140634,
50784050131140635,융융
50784050131140636,
50784050131140637,Q
50784050131140638,
50784050131140639,융융
50784050131140640,
50784050131140641,Q
50784050131140642,
50784050131140643,Q
50784050131140644,
50784050131140645,융융
50784050131140646,
50784050131140647,Q
50784050131140648,
50784050131140649,융융
50784050131140650,
50784050131140651,Q
50784050131140652,
50784050131140653,융융
50784050131140654,
50784050131140655,융융
50784050131140656,
50784050131140657,Q
50784050131140658,
50784050131140659,Q
50784050131140660,
50784050131140661,융융
50784050131140662,
50784050131140663,Q
50784050131140664,
50784050131140665,융융
50784050131140666,"Q의 첫사랑이 융융이라면,\n""이 상황"" 역시 일종의 저주일지도융?"
50784050131140667,Q
50784050131140668,그! 러! 니! 까! 모두 사실이란 말이야!!\n조사하면 진실이라는 걸 알게 될걸!
50784050131140669,융융
50784050131140670,훌륭하신 분이 알려주실 거야융.
50784050131140671,Q
50784050131140672,"하루에 만 번, 감사의 마음을 담아 모에계 노래를 반복해서 들어 봐."
50784050131140673,융융
50784050131140674,현실 따위 잊어버릴수 있어융.
50784050131140675,Q
50784050131140676,전파송에서 모에계 용어를 들을 때마다\n영혼이 맑아지는 것 같아.
50784050131140677,융융
50784050131140678,모에라는 이름의 만트라야융!
50784050131140679,Q
50784050131140680,
50784050131140681,융융
50784050131140682,
50784050131140683,융융
50784050131140684,
50784050131140685,Q
50784050131140686,
50784050131140687,Q
50784050131140688,
50784050131140689,융융
50784050131140690,
50784050131140691,융융
50784050131140692,"""심야""라는 단어 하나만 붙어도\n지하 세계의 비밀과 이어진 것처럼 느껴져융."
50784050131140693,융융
50784050131140694,"심야 애니메이션 협찬이라 하니,\n음반사나 상품 제조사가 많았던 것 같아융."
50784050131140695,Q
50784050131140696,"심야 애니메이션이 악마 숭배용 사바트라면,\n픽션에 등장하는 캐릭터는 악마려나?"
50784050131140697,융융
50784050131140698,인식을 흐트러뜨리고 쉬는 시간... 즉 수명을 빼앗는\n공상 속 존재라는 점에서는 같을지도융?
50784050131140699,Q
50784050131140700,
50784050131140701,융융
50784050131140702,
50784050131140703,융융
50784050131140704,
50784050131140705,Q
50784050131140706,
50784050131140707,Q
50784050131140708,
50784050131140709,융융
50784050131140710,
50784050131140711,Q
50784050131140712,
50784050131140713,융융
50784050131140714,
50784050131140715,Q
50784050131140716,
50784050131140717,융융
50784050131140718,
50784050131140719,Q
50784050131140720,
50784050131140721,융융
50784050131140722,
50784050131140723,융융
50784050131140724,
50784050131140725,Q
50784050131140726,
50784050131140727,융융
50784050131140728,
50784050131140729,Q
50784050131140730,
50784050131140731,융융
50784050131140732,
50784050131140733,Q
50784050131140734,
50784050131140735,융융
50784050131140736,
50784050131140737,Q
50784050131140738,
50784050131140739,융융
50784050131140740,
50784050131140741,Q
50784050131140742,
50784050131140743,융융
50784050131140744,
50784050131140745,Q
50784050131140746,
50784050131140747,융융
50784050131140748,
50784050131140749,Q
50784050131140750,
50784050131140751,융융
50784050131140752,
50784050131140753,Q
50784050131140754,
50784050131140755,융융
50784050131140756,
50784050131140757,Q
50784050131140758,
50784050131140759,융융
50784050131140760,
50784050131140761,Q
50784050131140762,
50784050131140763,융융
50784050131140764,
50784050131140765,Q
50784050131140766,
50784050131140767,융융
50784050131140768,
50784050131140769,Q
50784050131140770,
50784050131140771,융융
50784050131140772,
50784050131140773,Q
50784050131140774,
50784050131140775,융융
50784050131140776,
50784050131140777,Q
50784050131140778,
50784050131140779,융융
50784050131140780,
50784050131140781,Q
50784050131140782,
50784050131140783,융융
50784050131140784,
50784050131140785,Q
50784050131140786,
50784050131140787,융융
50784050131140788,
50784050131140789,Q
50784050131140790,
50784050131140791,융융
50784050131140792,
50784050131140793,Q
50784050131140794,
50784050131140795,Q
50784050131140796,
50784050131140797,융융
50784050131140798,
50784050131140799,Q
50784050131140800,
50784050131140801,융융
50784050131140802,
50784050131140803,Q
50784050131140804,
50784050131140805,융융
50784050131140806,
50784050131140807,융융
50784050131140809,Q
50784050131140811,융융
50784050131140813,Q
50784050131140815,융융
50784050131140817,Q
50784050131140819,융융
50784050131140821,Q
50784050131140823,융융
50784050131140825,Q
50784050131140827,융융
50784050131140829,Q
50784050131140830,
50784050131140831,융융
50784050131140832,Q 방에도 피규어 몇 개가 있지융!
50784050131140833,Q
50784050131140834,"디지털 매체도 좋지만, 덕후라면\n좋아하는 걸 실물로 가지고 싶은 법이니까."
50784050131140835,Q
50784050131140836,"융융 피규어를 처음 집에 장식했을 때,\n융융 덕후 5성에 가까워진 것 같았어."
50784050131140837,융융
50784050131140838,"피규어가 있든 없든, 융융을 사랑하는\n마음만 있다면 훌륭한 5성 덕후야융!"
50784050131140839,Q
50784050131140840,이렇게 융융과 이야기할 수 있는 것도\n피규어로 사악한 신을 부르는 의식 때문이려나?
50784050152112128,융융
50784050152112129,융융은 사악한 신이 아니라 악아야융.\n그리고 융융과 Q의 인연은 전파가 만든 기적이야융!
50784050152112130,융융
50784050152112132,Q
50784050152112134,융융
50784050152112136,Q
50784050152112138,융융
50784050152112140,Q
50784050152112141,
50784050152112142,융융
50784050152112143,Q 너는 Vtuber에 관심 없어융?\n귀여운 애들이 많던데융!
50784050152112144,Q
50784050152112145,좋아하지만 융융 너만큼은 아닌걸?\nVtuber는 2차원으로 포장한 다큐멘터리 같은 존재니까.
50784050152112146,융융
50784050152112147,동영상 플랫폼이\n계속 등장하고 있어융.
50784050152112148,Q
50784050152112149,너무 많으면 검색도 선택도 힘들지.\n니X니X 동화(β) 강점기 시절이 그립네.
50784050152112150,융융
50784050152112151,"요즘은 어딜 가도 ""전생""이라는 말이\n유행하는 것 같아융."
50784050152112152,Q
50784050152112153,현실이 힘들어서 그래.
50784050152112154,Q
50784050152112155,으...\n지금도 월요일이라는 말을 들으면 소름이 돋아.
50784050152112156,융융
50784050152112157,하느님도 분명 월요일이 싫었을 거야융.
50784050152112158,Q
50784050152112159,은둔형 외톨이에 백수에게 안식이란 없지.\n죄책감이라는 가시밭길을 걷는 것처럼 계속 힘들어.
50784050152112160,융융
50784050152112161,Q는 열심히 노력하는걸!\n행복하게 살면 ★5급 인생이야융!
50784050152112162,융융
50784050152112163,이 음모론으로 월요일에 쉴 수 있다면\n모두 행복할 거야융!
50784050152112164,Q
50784050152112165,맞아! 어라... 그런데...\n오늘이 무슨 요일이었더라?
50784050152112166,Q
50784050152112168,융융
50784050152112170,Q
50784050152112172,융융
50784050152112174,융융
50784050152112176,Q
50784050152112178,Q
50784050152112180,융융
50784050152112182,Q
50784050152112184,융융
50784050152112186,융융
50784050152112188,Q
50784050152112190,융융
50784050152112192,Q
50784050152112194,융융
50784050152112196,Q
50784050152112198,융융
50784050152112200,Q
50784050152112202,융융
50784050152112204,Q
50784050152112206,Q
50784050152112208,융융
50784050152112210,Q
50784050152112212,융융
50784050152112214,융융
50784050152112216,Q
50784050152112218,융융
50784050152112220,Q
50784050152112222,Q
50784050152112224,융융
50784050152112225,
50784050152112226,Q
50784050152112227,"엄청난 음모론이지만, 인터넷에서 전부터 자주 보던 거네.\n핀란드가 존재하지 않는다는 이야기도 봤던 것 같아."
50784050152112228,융융
50784050152112229,정말~?\n인터넷 세상에는 철학자가 많네융.
50784050152112230,Q
50784050152112231,"실제로 존재하는지 구분하기 힘든 동물은 꽤 많아.\n""아~!!""라며 외치는 비버 같은 거 말이야."
50784050152112232,융융
50784050152112233,그건 인터넷 세상에만 존재하는 동물이야융.
50784050152112234,융융
50784050152112235,Q는 좋아하는 UMA가 있어융?
50784050152112236,Q
50784050152112237,"해석에 따라서는 ""융융""일지도?"
50784050152112238,Q
50784050152112240,융융
50784050152112242,Q
50784050152112244,융융
50784050152112246,Q
50784050152112248,융융
50784050152112250,융융
50784050152112252,Q
50784050152112254,Q
50784050152112256,융융
50784050152112258,융융
50784050152112260,Q
50784050152112262,Q
50784050152112264,융융
50784050152112266,Q
50784050152112268,융융
50784050152112270,Q
50784050152112272,융융
50784050152112273,
50784050152112274,Q
50784050152112275,"DHMO 농담을 생각하면,\n융웅도 위험할 수 있겠네?"
50784050152112276,융융
50784050152112277,"......""융융""을 알아버린 사람이\n1,000년간 생존할 확률은 0%야융...!"
50784050152112278,융융
50784050152112279,Q는 술 안 마셔융?
50784050152112280,Q
50784050152112281,"후후, 술보다 융융이 최고니까!"
50784050152112282,융융
50784050152112283,좋아하는 것을 먹고 마시며 즐기자융!\n스트레스 없는 생활이 가장 건강하니까융!
50784050152112284,Q
50784050152112285,난 융융만 있으면 돼.
50784050152112286,융융
50784050152112288,Q
50784050152112290,Q
50784050152112292,융융
50784050152112294,Q
50784050152112296,융융
50784050152112298,융융
50784050152112300,Q
50784050152112302,Q
50784050152112304,융융
50784050152112306,융융
50784050152112308,Q
50784050152112310,융융
50784050152112312,Q
57670830889533440,Q
57670830923087872,찬송가에 우상 숭배라……\n종교에 필요한 요소는 다 갖춘 것 같은데?
57670830923087873,Q
57670830923087874,엄마 눈을 피해 몰래 TV를 켜던 때를 생각하면\n정말 두근거림의 연속이었어.
