1411325788160,ATENÇÃO
1411392897024,SIM
1411392897025,NÃO
1411392897026,OK
75509015937024,ATENÇÃO
75509024325632,Sair do jogo?
75509024325633,Tocar a música {title}?\n(Dificuldade: {difficulty})
75509024325634,Vai recomeçar a música??\n※O Play Data não será salvo.
75509024325635,Vai parar e voltar pra seleção?\n※O Play Data não será salvo.
75509024325636,Vai confirmar o Modifier em {adjust:F2}?
75509024325637,Vai configurar de novo?
56481645935624192,Vai jogar em Português?
77196559566143488,Vai recomeçar a música?
